loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
2015-05-21 13:11:03.908,14,1432177863.269566,-33.88897052969214,151.1932511163421,14.82062,0,306.9140625,12,5,-9999,1432177863.889251,26.0496826171875,-14.00974273681641,45.38896179199219,253.6542205810547,241.1036376953125,10,8199.908024541668,-0.0341644287109375,-0.1447906494140625,-1.020126342773438,8199.888553541667,-0.1965591316271513,0.01253922767652908,0.2824740399736526
2015-05-21 13:11:03.963,15,1432177863.269566,-33.88897052969214,151.1932511163421,14.82062,0,306.9140625,12,5,-9999,1432177863.928618,25.63494873046875,-14.35423278808594,45.12358856201172,253.1173248291016,240.5667419433594,10,8199.966252541668,-0.03607177734375,-0.1150970458984375,-1.130462646484375,8199.954783541667,-0.1688579952325831,0.1728005389103364,0.2966630959454857
2015-05-21 13:11:04.022,16,1432177863.269566,-33.88897052969214,151.1932511163421,14.82062,0,306.9140625,12,5,-9999,1432177864.007303,25.01290893554688,-15.86996459960938,44.85821151733398,250.9680023193359,238.4174194335938,10,8200.024474541668,-0.0162506103515625,-0.0744171142578125,-1.217788696289062,8200.021030541668,0.05695063464690848,-0.09019727137934867,0.477423290721851
2015-05-21 13:11:04.087,17,1432177863.269566,-33.88897052969214,151.1932511163421,14.82062,0,306.9140625,12,5,-9999,1432177864.046714,24.94378662109375,-16.55892944335938,44.99089813232422,250.2022247314453,237.6516418457031,10,8200.082706541667,-0.0235595703125,-0.051788330078125,-1.235260009765625,8200.054142541667,-0.06336618971290936,0.1980747366035154,0.5296164543974419
2015-05-21 13:11:04.138,18,1432177863.269566,-33.88897052969214,151.1932511163421,14.82062,0,306.9140625,12,5,-9999,1432177864.125927,24.28717041015625,-18.38468933105469,45.82020568847656,247.096923828125,234.5463409423828,10,8200.140914541667,-0.007965087890625,0.139404296875,-1.171920776367188,8200.120378541667,-0.3010309464493247,-0.1627574921235386,0.1502081444348672
2015-05-21 13:11:04.196,19,1432177863.269566,-33.88897052969214,151.1932511163421,14.82062,0,306.9140625,12,5,-9999,1432177864.165119,23.80337524414062,-19.3492431640625,44.82503509521484,245.78857421875,233.2379913330078,10,8200.199131541667,0.0486297607421875,0.1471405029296875,-1.124343872070312,8200.186619541668,0.2674380987751742,-0.1793894657633014,0.4987879679347936
2015-05-21 13:11:04.254,20,1432177863.269566,-33.88897052969214,151.1932511163421,14.82062,0,306.9140625,12,5,-9999,1432177864.243553,24.14892578125,-20.38269805908203,43.49814605712891,244.4480133056641,231.8974304199219,10,8200.257358541667,0.0724945068359375,-0.0138397216796875,-0.7332305908203125,8200.252842541668,0.1049940607119379,-0.3438617673127421,0.354818012037328
2015-05-21 13:11:04.326,21,1432177864.255789,-33.88897052969214,151.1932511163421,14.83533,0,306.9140625,12,5,-9999,1432177864.322003,24.63275146484375,-20.31379699707031,43.96255493164062,243.1440582275391,230.5934753417969,10,8200.315586541667,0.00592041015625,0.048248291015625,-0.9421844482421875,8200.285968541668,-0.3841958746542101,-0.2727234082745454,0.2945378933956025
2015-05-21 13:11:04.371,22,1432177864.255789,-33.88897052969214,151.1932511163421,14.83533,0,306.9140625,12,5,-9999,1432177864.36215,24.8055419921875,-20.48603820800781,43.66400527954102,243.772705078125,231.2221221923828,10,8200.373813541668,0.0411529541015625,0.0251617431640625,-0.903656005859375,8200.352207541668,-0.0502597087241934,0.07205954645925502,0.1743630155218859
2015-05-21 13:11:04.429,23,1432177864.255789,-33.88897052969214,151.1932511163421,14.83533,0,306.9140625,12,5,-9999,1432177864.403099,23.94155883789062,-20.45159149169922,43.69717407226562,243.1923370361328,230.6417541503906,10,8200.432042541666,-0.011505126953125,-0.032470703125,-0.9488677978515625,8200.418461541667,0.1717608408207695,0.06486022308444382,0.2126438256629029
2015-05-21 13:11:04.487,24,1432177864.255789,-33.88897052969214,151.1932511163421,14.83533,0,306.9140625,12,5,-9999,1432177864.480152,23.457763671875,-20.79607391357422,43.49814224243164,241.6106567382812,229.0600738525391,10,8200.490269541668,-0.015167236328125,-0.04022216796875,-1.096206665039062,8200.484684541667,0.08873413067645915,-0.001478320721102985,0.184148001999055
2015-05-21 13:11:04.548,25,1432177864.255789,-33.88897052969214,151.1932511163421,14.83533,0,306.9140625,12,5,-9999,1432177864.518827,23.8033447265625,-21.00277709960938,43.82986450195312,241.5889587402344,229.0383758544922,10,8200.548497541668,-0.0646820068359375,0.04803466796875,-1.261367797851562,8200.517793541667,0.06329162120238714,-0.2072908718718436,-0.0101029679113246
2015-05-21 13:11:04.604,26,1432177864.255789,-33.88897052969214,151.1932511163421,14.83533,0,306.9140625,12,5,-9999,1432177864.597502,24.01065063476562,-21.14056396484375,43.63083648681641,240.6544952392578,228.1039123535156,10,8200.606724541667,-0.05670166015625,0.1083526611328125,-1.264480590820312,8200.584049541667,0.04478584741964453,-0.3398787435864196,-0.2498665619028314
2015-05-21 13:11:04.662,27,1432177864.255789,-33.88897052969214,151.1932511163421,14.83533,0,306.9140625,12,5,-9999,1432177864.636922,24.07977294921875,-20.45159149169922,43.96255493164062,240.8258209228516,228.2752380371094,10,8200.664944541668,-0.13519287109375,0.0548248291015625,-1.005279541015625,8200.650272541667,0.2542067155313335,0.1495346309951862,-0.1521823457509429
2015-05-21 13:11:04.725,28,1432177864.255789,-33.88897052969214,151.1932511163421,14.83533,0,306.9140625,12,5,-9999,1432177864.715668,24.2525634765625,-19.79706573486328,44.92455291748047,241.1476440429688,228.5970611572266,10,8200.723179541666,-0.0871734619140625,0.054962158203125,-0.827850341796875,8200.716526541668,0.4238247769390253,-0.001094292891913559,-0.1376774388738264
2015-05-21 13:11:04.779,29,1432177864.255789,-33.88897052969214,151.1932511163421,14.83533,0,306.9140625,12,5,-9999,1432177864.755081,24.35623168945312,-19.41813659667969,45.28945159912109,241.3599395751953,228.8093566894531,10,8200.781406541668,-0.0099334716796875,0.1006317138671875,-0.924530029296875,8200.782749541668,-0.7107979612582577,-0.1843014000778436,-0.1067418933353569
2015-05-21 13:11:04.837,30,1432177864.255789,-33.88897052969214,151.1932511163421,14.83533,0,306.9140625,12,5,-9999,1432177864.833803,23.83786010742188,-20.89942169189453,44.06207656860352,240.22216796875,227.6715850830078,10,8200.839634541668,-0.190765380859375,0.0507659912109375,-0.7921142578125,8200.815860541667,-0.2595037429395011,-0.1010677623168341,0.2036199706252784
